embedding_x,embedding_y
8.914754,16.66263
17.350132,3.2982445
16.709116,-7.8921533
18.333067,11.106222
17.250574,10.856723
18.45214,12.058115
8.711501,16.932009
-4.1257744,11.606326
-0.7289251,-6.6832385
16.282064,-3.3533723
17.558283,5.7136583
-6.63577,-14.121122
8.587829,17.069904
0.49711028,-7.094679
16.67178,-0.09811808
18.441154,10.174851
0.3060808,18.126034
17.15585,4.862121
-4.346063,13.270375
-2.3471162,-5.516937
18.602184,9.183016
16.285725,-2.622284
17.90363,5.3771005
8.60979,17.203524
16.714075,0.36060724
16.282618,-5.632709
18.443268,10.138954
6.971135,10.61001
1.3457975,-7.477494
16.32962,-4.0593367
4.793974,-8.698785
17.076014,2.2501788
3.8433893,21.289017
17.163269,4.84923
6.933269,9.35143
-2.8132973,18.649649
-6.209008,13.245085
9.004817,15.5811825
16.284819,-3.3641052
-5.1836934,5.125634
16.55543,11.076572
-6.2381353,13.244601
7.3484344,10.312222
8.7088585,16.932146
-5.4179816,18.508652
18.198793,6.587882
-5.1690073,5.453627
-4.859312,4.51938
-4.5750146,1.1253909
7.0452766,10.55387
16.9806,2.990156
4.8052216,-8.708958
6.9127717,9.396091
16.989489,2.6804805
16.549612,11.072482
17.30208,3.4651284
-6.649841,-14.347381
17.913885,5.9249053
16.356531,-3.8840492
-4.9293175,4.2848196
-2.8522897,18.625717
18.184912,10.955321
-0.33271238,-6.8859334
-2.0236251,-5.938797
-2.4560905,-5.391612
-5.0827346,7.9562383
-4.5098,0.6868476
-3.4319708,-3.6953588
-4.4872875,0.6369182
16.4603,-1.1199125
-2.8493516,18.62325
17.00436,2.5291414
-4.1467915,11.322816
16.764767,-0.37986487
16.34294,-4.0854993
17.337854,10.826225
3.8548694,21.290117
16.280056,-5.162197
-3.3152578,17.794018
7.589828,18.319233
9.031439,15.648115
-5.0025,7.9471703
16.251291,-2.961224
6.9786477,10.61443
18.035578,6.041287
17.298306,3.7692072
18.320963,10.934699
16.550234,-7.2383685
0.2778199,18.140406
18.336416,11.064236
16.965597,3.0100453
16.287926,-5.0820203
-4.5396433,18.129015
16.974056,3.0230074
16.591103,-0.12717666
17.73024,5.5356755
-5.26892,5.328038
1.0376161,18.568516
16.658215,-0.3321516
-2.804833,-4.816366
18.266018,11.082782
16.387344,-6.6279902
16.428638,-6.9771852
-5.0914407,7.719478
16.267612,-4.813588
-5.4204307,18.494328
9.136974,15.837717
-6.6507506,-14.365653
-4.162931,11.33651
-5.169392,5.41613
16.775852,-0.6415897
17.033953,2.5069628
17.37847,4.6620307
16.54639,11.06655
17.579006,10.626106
16.544916,11.077508
1.8286813,-7.912131
-5.968078,12.952111
-6.207805,13.394714
16.978325,3.0335667
16.845177,-8.130127
-4.170083,11.356062
16.95591,2.7999558
7.328745,18.480566
-4.348763,15.360905
-0.3998666,-6.8261228
1.0022454,18.60429
3.8721924,21.308784
1.4845103,-7.462634
-3.445304,-3.6723325
-3.31304,-3.8763382
17.059273,10.965758
-4.393873,0.42689866
-1.9602945,-5.985783
-4.5013804,0.65551215
16.269741,-5.496394
8.947583,16.644167
10.240404,26.126028
16.413433,-6.6934295
7.6095324,18.286612
-5.242442,4.77378
-4.5229554,0.6539037
18.363216,7.5581055
-3.4421067,-3.686425
17.864168,6.3573556
7.543531,9.284251
17.284023,4.7341123
17.930998,6.112105
16.22296,-5.1428475
17.075397,2.645288
-3.5443695,17.42487
-4.1337996,15.109324
-4.1788034,16.070374
16.331116,-4.156446
-3.271791,17.579922
5.21104,-8.960593
-5.1317463,4.3459144
-5.48023,18.545368
-4.5239,0.6734955
-5.2775745,5.3399177
-4.535932,18.14564
-5.0953784,4.9597783
-3.3308249,17.48796
-2.4587443,-5.3919277
9.148285,15.807731
17.766743,5.6074176
1.372046,-7.3278513
17.86744,6.1977386
17.247122,10.859336
-4.157432,11.606918
16.334333,-6.267213
16.826454,-0.5984209
16.791552,-0.6908483
-3.2341616,-3.9812498
17.953272,5.4846015
17.293667,3.7504773
8.865617,16.73582
16.665121,-7.775586
-5.7357802,18.670542
-3.3650367,18.317665
0.27144766,18.126354
3.8367765,21.27086
-4.9178195,4.2126575
-5.0289245,7.675538
17.335648,4.681651
3.8495865,21.286257
-5.116906,4.0284295
16.755524,-0.7241584
-5.0772443,4.9545426
17.788713,5.716643
16.465172,-1.097268
-4.185864,16.027037
18.369171,12.198701
18.364927,7.618614
-4.4852223,0.6181813
16.669094,0.023445394
7.093415,10.576814
17.737692,5.736938
16.967382,3.0329926
16.383808,-2.1329412
-4.487571,0.6169631
-3.5806627,12.726906
-2.875749,18.587816
-4.1655364,11.30463
-4.222725,15.401342
-2.3081198,-5.540123
18.313337,12.252987
-2.789102,18.668955
-4.9419937,4.432569
-3.1002507,-4.208347
17.712393,5.713575
-5.414418,18.504642
-5.048934,7.9143496
16.466684,-0.8279206
9.348355,26.182917
18.360813,10.4444275
-4.1603837,11.289285
7.6503787,18.254608
7.2936177,9.413704
-4.114173,17.983171
16.924267,2.7712884
7.3702807,9.082762
-0.16944298,20.04239
-4.322023,13.266128
16.44594,-0.36995086
18.56443,8.155069
18.311918,12.205901
17.309607,10.831772
1.3819593,-7.3174357
9.3044195,16.015066
2.2108736,-7.9676337
-4.978851,4.39071
-3.8826537,17.503695
2.7446706,20.707912
-5.6650963,18.626421
16.671448,-0.07431868
-5.123472,5.019791
18.446026,10.267444
1.9069662,20.38674
16.676506,-0.056771617
16.322792,-4.410837
-4.127075,17.96559
16.29148,-2.2946892
-4.1660395,13.466035
-5.0021877,4.4094896
18.374277,12.18129
16.322483,-2.8868475
17.12052,2.3651524
-4.0356407,-1.1960173
18.440975,9.537195
1.3761963,-7.3416677
8.764445,16.883032
16.383022,-6.6549997
1.4844517,20.21507
3.8217096,21.264626
17.16167,2.831847
18.46519,11.971044
-6.0609946,13.560147
-5.0540247,7.864711
-4.063578,16.7944
17.898825,6.416483
-5.153256,5.4543166
-6.6611204,-14.751715
18.32682,12.266938
-4.502555,0.65460265
16.535421,-7.2057633
-3.4521585,17.38136
1.6822993,-7.512614
5.21957,-8.955296
1.0366503,-7.257653
-3.9535522,17.195175
-6.1658998,13.268764
16.274836,-4.865265
7.0240865,10.59548
18.25842,7.4185286
-6.0103307,13.57284
-4.0943427,11.569983
-4.9880943,7.5361257
18.480585,12.007349
-3.392694,18.40467
7.445046,9.143033
16.704517,-7.877697
9.001096,16.601028
-4.1879506,15.363483
-5.077947,13.765928
-3.2823884,-3.9414723
17.329445,3.8174224
-4.6478796,14.585153
18.36779,10.456995
18.483246,11.739443
-5.163264,5.445789
5.0295563,-8.631417
1.9407237,20.370707
-4.5557194,18.134201
18.40605,10.529936
8.666958,16.955065
9.045379,15.621067
17.8971,6.3841295
1.8191249,20.370386
18.548191,8.116667
1.3384331,20.178608
18.324953,7.5778937
18.338829,10.482262
-3.9963088,16.93842
18.174137,6.60263
17.895727,6.3895373
7.2911773,18.514025
16.253347,-5.3128033
7.457122,9.126218
-5.578381,18.591812
2.0228255,-7.6686516
18.329943,7.4367585
18.374704,10.437458
9.239083,12.43097
18.29271,11.128795
17.983341,5.6588326
7.147226,9.097759
18.386757,11.793742
18.487629,11.994033
-4.404872,-0.43400708
18.290577,10.761336
17.037003,2.294562
18.381119,9.304058
-6.296152,13.355035
17.802269,6.0564146
1.0139488,18.594004
16.278996,-5.644898
17.890347,5.3649735
17.045834,2.4851582
17.829233,6.0279694
7.098858,18.640976
-0.061990097,20.106855
0.23210603,20.126661
16.304384,-5.1009073
-3.3830593,9.373823
-6.6641164,-14.727881
-4.9870524,7.9318495
-4.523194,0.6815463
-4.9758115,7.936781
18.452103,7.7928267
-1.9425554,-5.9958253
10.409434,25.874207
-2.8617587,18.620838
17.919289,6.36254
17.065584,2.295728
18.317543,10.542078
-0.16269436,20.05166
-5.015881,7.5915356
-5.1673317,5.4209156
-4.115561,11.560623
-4.173964,15.428893
16.41007,-0.71818244
8.522217,17.311632
16.321209,-2.7923174
-0.32976195,19.987932
-3.3438294,17.81027
18.038532,5.692716
16.348156,-4.224234
16.312128,-4.2972383
-6.121052,18.829712
17.754574,5.8567924
-4.1427674,11.21057
18.451975,10.2809515
-6.145215,13.156921
-6.0317874,13.559482
18.35665,12.203902
-0.11961685,20.057777
17.788334,6.006414
18.747326,9.331845
16.518084,-7.1703067
7.0172644,10.577993
-4.1633916,11.584176
-4.1311927,11.581934
16.27413,-5.0474153
17.883219,6.318567
18.225529,10.74277
16.435385,-7.033165
-0.3493035,-6.8457494
-3.325024,17.707144
-4.1089716,11.618547
-2.4677835,-5.3432965
-4.994321,4.136878
8.979636,16.620829
-4.483156,18.125559
16.67559,-0.02153142
-3.3408506,-3.856304
18.650772,9.506549
-4.3252516,13.255066
7.1025224,9.266531
18.74148,9.38496
-4.132654,11.506877
16.418802,-0.6554245
18.253925,10.963532
-5.5984793,3.3660185
9.293405,26.139118
8.539812,17.331644
-5.9558473,18.748295
18.475214,12.017689
2.2675037,-7.8796754
16.866632,-0.5251867
18.448338,10.280145
-4.984237,4.3901973
-4.018429,17.920832
-4.3244667,13.250286
-4.1474533,11.595432
18.347504,12.217151
-4.5250444,0.71861434
18.682158,9.315328
17.277527,3.2424095
9.26162,16.023125
-3.1856475,-4.0202346
-5.1049786,4.918333
-4.4405494,-0.4064984
-4.133698,11.553962
0.427563,18.241562
-2.9824672,18.499622
7.1775165,18.609081
18.367376,10.4478
-5.5149193,18.551048
17.054552,2.5161505
-0.17771214,20.016718
17.820093,5.463505
-1.3110836,19.1839
2.273934,-7.9084044
7.0551786,10.605725
-4.988165,14.055487
-2.6565309,18.75058
-6.0923405,13.130028
-5.168306,13.831056
-4.312911,13.241899
18.700226,9.436394
17.314093,3.2947245
-5.9061537,13.665014
17.919628,5.371273
-5.4409018,18.513702
-4.8904448,14.152659
16.28815,-2.593431
18.487103,9.982741
16.737717,-7.945347
-2.9493942,18.535181
0.17816065,18.18439
-2.888814,18.598179
-0.12910454,20.079088
16.670004,0.048669018
-5.379594,4.615465
-1.9627415,-6.034424
8.618965,17.03383
0.36478418,18.189177
-4.720193,18.13909
7.2974105,18.506374
18.448387,10.237516
0.553004,18.40561
-4.148556,11.583029
-5.07151,7.6740108
16.322018,-4.09094
16.314444,-2.8377147
16.459545,-7.0174665
-5.493783,18.555756
2.7729733,20.727394
-5.09459,7.549938
0.14928526,18.280083
-5.173239,5.4056907
1.947418,20.38465
16.289883,-2.553745
18.37841,9.36109
16.976152,3.0341198
7.0342803,10.558716
7.2887115,9.112723
-5.2792497,5.287532
-5.1245413,4.942568
-4.5064383,0.6498888
10.406956,25.936455
-4.347597,13.308672
8.471507,17.362501
16.32051,-3.8163493
16.403597,-6.798279
17.79512,5.5192914
5.022868,-8.630548
-2.4353254,-5.416396
18.33115,11.090598
-4.9868445,4.3393455
-2.258191,-5.6166906
-5.51859,18.56122
7.603096,9.255432
-4.138825,11.199536
7.289601,9.389746
16.267733,-3.5047247
16.620249,-0.03804285
-6.142371,13.38772
18.324268,7.457061
-3.0816956,18.420923
7.521236,10.164425
-1.9761138,-6.010349
6.951253,9.391657
-5.265251,4.3757176
-2.9114208,18.568714
18.467493,10.041626
-2.8479788,18.62652
-6.667568,-14.780101
-6.66817,-14.755136
8.9366045,16.612753
18.670792,9.374178
-4.1349506,11.186447
-3.8884912,17.45306
18.384205,7.6799164
10.249484,25.858524
-5.134193,4.947459
-4.9045796,4.4197054
-4.124204,11.556031
18.354801,7.5961676
1.3369603,-7.3208385
-4.4745193,0.5760873
1.3474704,20.166454
16.450438,-1.1620868
17.256556,3.5854106
-5.083324,4.077507
-1.9846182,-5.963239
-1.9824471,-5.962027
-1.941339,-6.005634
18.411402,10.389367
-5.054898,7.911519
-3.0746021,18.408545
-4.122559,11.137622
-4.135463,11.576506
16.435818,-0.38400978
18.311245,11.132024
-1.9799125,-5.970452
1.3553632,-7.343932
7.435672,10.230668
-4.9829297,4.3891997
-2.6454806,-5.2099233
1.8946824,20.331572
-4.18587,11.66066
16.508783,-7.145379
16.315552,-2.8344681
-5.823421,18.705353
-1.309991,19.161257
-4.1397324,11.610214
8.578604,17.305616
17.201897,3.2926075
17.814608,5.6918674
0.78853863,18.51953
-4.323438,13.224735
18.342352,11.1004505
18.69728,9.330995
-5.0088797,7.572422
-6.0088887,13.003023
16.344456,-4.0746284
18.462017,11.999797
-0.17330863,20.03313
18.422075,7.6571374
16.210934,-5.014188
-5.0488815,7.646531
3.8974743,21.324753
-4.140138,11.508545
16.277061,-3.6039603
-3.147582,17.886654
16.331413,-3.088815
5.211978,-8.971569
1.8417462,-7.510187
-4.136439,11.541837
-5.9564033,18.753002
5.0220075,-8.629434
17.286299,3.7228165
-4.3803706,18.061066
-1.4635293,19.535376
-6.6677184,-14.765492
16.328478,-0.5744092
18.456554,10.148908
17.137272,2.353742
-4.7367706,18.188177
9.154035,15.861727
-4.3379173,15.266803
-4.3337975,14.187062
17.854698,6.2548504
18.556011,8.725371
7.2373605,9.010804
-0.16653658,20.045631
16.336185,-2.19667
-2.928805,18.550983
10.415828,25.89126
-0.14534739,20.068771
18.119436,6.9276104
3.8437815,21.278847
16.371677,-0.51834863
-0.75569075,-6.643562
16.98043,3.026213
-6.6687465,-14.782773
-6.666431,-14.753578
-4.082244,17.977352
-4.2399817,15.72586
18.442745,7.8335266
18.6795,9.362503
-4.282747,13.655577
5.0330043,-8.636084
18.429537,9.440127
16.315018,-0.65846646
17.29171,3.7380471
-4.15698,11.694554
18.364132,10.473142
-3.294959,18.438324
7.187232,9.026193
8.93223,16.638699
-3.250208,18.348913
18.429499,7.7396894
16.545074,11.069238
-3.2364597,-3.9949353
18.377522,10.800601
5.020187,-8.596265
-2.6268995,-5.241385
-6.677557,-14.802986
5.214485,-8.967121
1.4713542,20.227272
9.304819,16.044622
18.498075,9.13287
-4.423452,0.47461155
-3.4613764,-3.6530554
16.36606,-2.3872209
17.058714,3.017358
-5.1319127,4.9308643
18.51703,8.000471
16.29619,-2.3403385
16.447271,-6.981075
16.95966,2.9075866
-4.3687935,15.522967
7.5374413,10.143379
18.243813,10.870312
9.278709,12.480235
9.040813,15.639334
-4.485757,0.61130285
16.318665,-2.6144245
18.692766,9.385949
17.737034,5.54967
1.8696976,20.394047
-5.1329217,4.9508853
-5.0308385,4.1278687
16.235687,-2.5915425
-4.4171443,-0.4285774
-5.172673,5.3944354
-4.9876037,7.4300723
-5.297462,5.2992454
-4.4086227,0.45499662
16.394663,-6.662007
10.949842,9.059918
-5.996806,13.600073
16.250294,-4.995449
9.305676,16.000278
1.694785,20.219166
-3.9482443,17.090742
-4.780599,18.223057
16.324001,-2.834347
17.0151,2.4082804
-2.419432,-5.434522
-3.2235792,17.639265
17.258265,3.5773704
-0.1613341,20.0563
2.285538,-7.957625
-6.670398,-14.8191805
5.038114,-8.632345
-2.2841568,-5.5883484
2.264376,-7.940553
17.799341,5.989448
-5.756266,18.67102
16.341509,-2.7696211
18.604893,9.713624
16.252684,-4.850377
7.0134,9.313534
16.347374,-3.8326654
0.23262352,18.086456
17.004665,2.7804866
-4.484935,0.60330343
8.497202,17.354204
1.8503948,-7.5321207
9.14571,16.023888
2.2778432,-7.929957
5.2206044,-8.99556
9.322654,26.1649
16.299236,-5.051684
-6.6900196,-14.84813
7.207434,18.584118
18.250753,7.3942785
18.47262,10.048252
18.402006,7.6497774
-6.21118,13.363903
0.6728539,18.40059
7.665011,18.23591
17.753534,5.303246
-4.1661677,11.477814
18.356243,10.234264
2.7998533,20.673847
-3.3500166,-3.8455625
-3.8365378,17.51317
16.325932,-3.6824315
16.494967,-1.0758723
-6.2101073,13.289072
-3.510234,18.307327
18.065184,5.991243
17.889275,6.3167357
17.300753,3.6826937
18.430065,9.685584
16.97469,2.928695
-4.1217976,11.557043
7.4812765,10.211273
2.733495,20.706652
5.0533094,-8.634127
-6.075801,13.121517
-3.5894105,18.292963
-3.1120315,18.320765
2.6685088,20.708021
-3.468936,9.552013
9.056771,15.644135
7.240763,18.553377
18.466673,11.983475
17.925488,6.3262663
1.4722139,-7.370664
-5.0332985,4.314809
-3.466125,-3.658335
-3.9909964,17.186302
-4.842374,14.23458
17.930887,6.3346133
18.342392,7.5824375
7.2378597,18.555244
17.937891,6.2437196
8.771935,16.875195
1.8305898,20.371557
10.406296,25.973186
16.341412,-2.0905871
16.871859,-0.58861333
7.211774,18.578035
17.098104,2.6470919
10.897566,9.04958
-0.40491343,-6.80783
18.427238,10.305634
-6.2040067,13.36044
16.341206,-3.3148751
-5.077302,4.244479
-4.3995376,-0.44595703
-4.453031,0.5392506
-4.394083,-0.40607226
-5.0941486,4.935741
-4.476576,0.6008741
-6.6735797,-14.860513
-4.1744623,16.502731
9.178816,12.374455
-4.988545,14.064686
16.358702,-2.6085825
-3.228665,17.867514
0.29147643,18.106192
18.413115,9.431057
17.333792,3.8456798
1.8749907,-7.5438914
16.269987,-2.629774
-5.9654512,13.63501
9.334227,26.182339
-4.0894637,11.562985
-6.674248,-14.852729
18.547325,9.367984
16.311565,-3.6292048
16.372097,-6.57197
7.252819,18.545675
8.8994255,16.725628
16.312227,-2.9566336
-5.6060653,3.8635154
-4.9521823,4.330256
-2.8542564,18.60111
8.736334,17.05565
7.505732,10.189891
7.6141195,18.29977
-5.1403017,13.738562
-4.4827743,0.5925227
-4.079018,11.513038
-4.258898,13.594848
-4.0831833,11.455828
-5.3410673,18.463524
-5.025642,4.3668137
-4.074035,11.512932
8.691792,16.949587
16.692875,0.017913312
-6.6714926,-14.86013
-0.119982034,20.067732
10.357392,25.913137
17.949833,6.07614
-5.7852407,18.681396
17.309103,3.4972317
-5.065129,7.9935493
8.694213,16.97269
16.368683,-4.1320977
9.327625,16.025555
17.299318,3.7759469
-5.160386,13.591149
17.847168,6.1814747
16.348755,-2.8255398
9.295536,26.13183
-2.3491175,-5.567403
-5.170417,4.799756
9.233798,15.901647
-5.693856,3.7368076
18.459423,10.011442
-2.6155035,-5.259914
-5.0590696,4.1471777
-2.8454964,18.589369
-5.014494,7.578781
8.700169,16.9425
7.6752124,18.230122
-2.5611157,-5.3055425
-4.570726,14.924972
-4.512355,0.660904
-5.1199546,7.5711317
0.23450002,18.090769
16.480463,-0.9113355
8.697606,16.93334
17.279673,3.2920852
-4.0766587,18.034883
7.506067,9.319356
7.475176,10.195785
17.744268,5.749283
18.481556,11.992864
-2.9287047,18.5636
-4.108903,11.540235
18.521915,9.052598
-4.355043,0.40317258
7.040914,10.596568
16.41196,-0.43145555
0.5083104,18.311789
16.455717,-1.1553925
0.2667701,18.108456
-4.339136,15.337248
17.863653,6.29208
16.332935,-3.6739423
16.312391,-6.073758
-0.67893934,-6.698804
-3.4218779,-3.7161424
2.7856457,20.709864
1.0479923,18.548536
-5.9365554,13.641368
16.272718,-5.6507907
0.6280509,18.358774
-4.347199,15.567151
0.2619284,18.097769
-5.294127,5.290739
10.394415,25.914312
1.4570947,20.197004
1.2718607,20.166685
-4.693921,18.175022
-4.693056,18.182728
18.505089,9.911004
0.42310452,-7.0889454
16.287674,-5.096504
0.062423263,-7.0039554
-6.276693,13.252551
1.424777,-7.3506656
16.329422,-2.4393744
-5.035969,7.928606
16.463846,-1.1135577
7.207745,10.519138
-6.6718197,-14.88902
-6.0483775,13.536755
7.544796,10.136874
-4.0529475,11.464488
-4.524374,18.099926
-3.253793,-3.9760165
-5.0209484,8.0170555
-1.4000615,19.142548
-3.9647932,11.239607
-2.0583825,-5.866075
-0.3528524,-6.8398223
-5.0400195,4.057368
-5.1293755,18.345884
17.782202,5.2175007
2.7339554,20.704529
16.374376,-2.4485266
-4.397735,0.38419768
16.263067,-3.1502962
-5.0076437,7.629565
17.08532,3.0436609
17.873848,6.326488
18.392063,7.6973004
18.410963,7.7706027
7.3136277,18.524033
16.817081,-0.6844962
-5.45369,3.6542997
18.380901,12.145726
-4.057803,17.952896
2.3082337,-7.9038353
-3.2121527,-4.0260496
8.428102,17.403723
-3.169889,17.949257
-4.054293,10.760272
-3.2996528,-3.8960109
-5.181583,5.0326066
17.95144,6.4837933
16.353561,-3.8815985
2.7096953,20.696264
-5.999402,13.608847
18.05306,6.0167494
-5.2257957,5.233262
3.8170352,21.258924
18.58961,9.384239
18.66329,9.779495
18.5635,8.156423
7.5764046,9.263394
-4.1986775,15.333006
-4.045574,10.809947
-5.130075,4.2889357
-4.53523,0.83809453
16.258337,-5.254319
16.246262,-3.5189707
8.963807,16.640997
9.310704,26.136547
-3.3730757,-3.8043869
-5.958984,12.945274
18.183233,6.55083
-2.8582304,18.607693
18.270617,11.063891
-4.2042675,15.336352
-6.672954,-14.89034
18.464813,12.0998
-3.1846085,-4.068943
-4.0158525,10.8029
17.250519,3.3046973
-5.1435895,4.892296
6.876217,9.425279
6.970459,10.558121
7.66487,18.238451
-6.184469,13.39218
-4.3985295,-0.44141963
-5.795937,3.7551754
-1.1253992,-6.461114
18.439857,10.177579
-0.071161665,20.082886
7.06109,10.533945
8.981096,16.616617
-3.971437,10.933706
1.2174046,20.140768
8.548836,17.348368
17.038168,2.4578373
7.075072,10.578782
7.233363,18.556786
0.19717526,18.222008
17.919573,5.5724535
16.293615,-5.9998364
-3.246464,-3.9952614
-6.6703415,-14.924288
-4.5198183,0.761879
-6.1092057,18.817427
8.720572,16.938417
-3.18283,-4.058045
17.17726,4.8400774
-4.5319214,0.8398077
-5.055503,7.960512
-4.0453835,10.774582
-5.016209,4.0653462
-4.9944034,4.0146346
18.432114,7.7764335
-1.3387033,19.141842
9.247867,15.901859
18.469275,10.2252865
-3.9578667,11.12966
-5.2062387,5.000087
1.5078814,-7.3882856
5.281905,-9.038477
-2.588441,-5.282668
-4.354397,15.403492
-5.3023987,5.2695546
18.449623,12.0240965
1.9381008,-7.569259
18.007275,6.2018914
16.392159,-0.59986556
10.27653,25.875824
-3.92193,11.026015
10.432076,25.852232
-4.04075,-1.2155019
-4.214204,13.036505
16.32061,-2.5145578
7.153069,9.1057
17.314169,3.7830954
2.7855904,20.733047
-3.3050022,-3.9105842
16.433098,-6.931019
-4.15105,15.2394
17.121035,2.3813667
17.024574,2.646532
16.361313,-2.4810133
16.672556,-0.081652656
17.832481,5.937351
-3.9259102,11.020808
16.27711,-5.5962954
16.681438,0.040953618
-6.6711273,-15.013849
16.868563,-0.5158746
-6.670138,-14.992518
-3.2977903,-3.923711
-0.38659275,19.964483
2.7290194,20.715899
17.434042,4.1417823
0.32930073,18.125633
16.682999,0.059815187
7.3919177,9.146552
18.557024,8.189851
16.278063,-3.414716
-6.1869645,13.273044
9.187338,15.916157
8.444148,17.423367
-3.2892845,17.785566
16.68025,-0.34984982
16.990929,2.683663
-0.57767916,-6.7158523
18.238054,10.878292
16.237293,-5.296619
-3.9991512,10.604422
7.5434093,10.1519785
5.2233825,-8.974212
-3.4240658,-3.708738
17.899717,6.3131633
16.269295,-3.4449737
1.9010075,20.36654
16.293322,-2.3233275
18.740362,9.408279
-5.927115,12.905283
-3.953818,10.833998
7.6693854,18.234867
1.8417889,20.355547
17.978172,5.4904704
16.455105,-1.1183726
-3.8992903,10.948658
16.620909,-0.1708182
-5.829343,18.69608
-5.013285,7.581964
-5.8281097,18.697212
17.842768,5.9288135
-5.5479198,18.571568
-4.394361,0.33799398
1.407338,-7.336343
-5.080327,13.896395
-3.325356,17.80657
-0.04927313,20.070393
5.257006,-9.024042
-6.667571,-15.055543
-5.0909963,13.862134
0.34169748,18.17125
16.658384,-0.0900462
-4.0331764,10.57589
17.037779,2.5622518
-3.9533951,10.917227
-4.426317,0.45917314
0.25214735,18.154173
16.342545,-2.7691004
16.329319,-4.9826913
9.336759,26.162785
9.176586,12.376625
7.39948,10.289462
-6.6682353,-15.044993
17.06826,2.4495614
-5.0852985,4.22177
-3.8772106,17.5594
7.0684814,10.534034
-5.0494127,7.9664507
1.4518216,20.196648
-5.1467986,18.379866
-5.094535,13.886888
9.2890835,16.0191
-0.34902892,19.98773
-6.080115,13.516269
16.70004,-0.35030004
-3.1763785,-4.0467772
18.512205,10.002963
16.426558,-6.8231616
17.387344,3.841253
16.724981,-7.9132576
1.8672764,-7.554361
1.5021996,-7.369737
7.5136843,9.250489
-1.4433206,19.160671
-5.0629916,4.331185
-6.6666355,-15.0635195
-4.099029,16.686028
17.260546,3.6310918
-4.155002,15.24246
8.7263155,16.915249
-3.9803917,10.653787
-5.659405,18.631483
-4.1702356,12.995464
18.008244,5.8003435
8.888405,16.707605
-3.918405,10.846626
1.8259006,20.390654
-5.0367985,4.015873
-4.3784895,-0.47050908
-4.4233046,0.45036915
-5.0448265,7.9545946
-5.0347233,4.042729
-4.416935,0.49981108
-3.3540173,-3.8371327
-5.1663795,4.89777
16.280386,-4.912082
5.0745664,-8.642215
17.257004,3.584845
-3.976111,17.531109
-5.5501223,18.570183
9.045906,15.8568
9.198765,12.399167
-4.217231,15.717169
18.443111,11.935004
7.274114,9.4434805
-2.908461,18.55815
7.178994,9.0895195
-3.9641807,17.150862
-1.9085231,-6.028857
9.290156,16.008558
-6.011855,13.598105
16.312363,-2.5330074
-2.4049072,-5.456199
7.5912957,18.315512
5.1029234,-8.657582
16.408113,-1.8780688
16.288572,-5.029642
7.483755,9.29448
8.864204,16.745277
16.338282,-4.208073
1.4394054,-7.360785
-1.9759238,-5.9649434
-2.7839448,18.660097
18.395065,7.658141
-4.9461074,14.118971
16.293886,-5.129189
7.5389085,10.109202
18.347622,7.6424956
-3.8996143,17.333412
17.33348,4.7048054
-5.0423956,4.349675
2.7329042,20.692175
5.278511,-9.021396
17.254133,3.6513054
9.056758,15.664669
16.347694,-3.8543336
1.3948567,20.195816
-2.8957512,18.556684
1.7934154,20.380926
-2.9893184,18.474167
9.1740265,12.372512
-4.5329065,18.138006
16.268927,-2.652686
16.267263,-3.334177
-4.458832,0.5225845
-4.2340903,13.529628
16.283129,-3.3621552
-4.0008335,10.596879
16.324394,-4.1119537
-0.6724565,-6.700728
8.634345,17.007727
1.483587,-7.326085
1.4322822,20.226454
-4.399461,-0.43930677
-4.356263,-0.48264304
-5.0480824,4.1154203
-5.004482,7.902594
10.384416,25.938984
9.248552,15.936718
-3.228784,-4.023321
-2.9886217,18.411558
16.232994,-3.5400455
-3.9118633,10.962204
-5.188738,5.3703012
17.825249,6.173937
8.803964,16.815718
-5.165663,4.891618
-4.2255435,13.934446
7.195501,18.601084
16.329657,-3.395244
7.564708,10.086135
-0.7119763,-6.6778665
5.095765,-8.646038
-6.6651154,-15.08766
-6.665398,-15.082688
18.457525,7.800278
-3.5645823,17.372355
-6.661301,-15.086054
-5.3026853,5.2700396
17.76085,5.909917
-4.4307823,0.48272645
3.7781389,21.226046
18.380781,7.60568
-5.2841787,5.1357656
0.6859115,18.418707
-4.3659835,0.42914885
8.640694,17.204056
16.32922,-0.63568765
-2.2240489,-5.646244
17.160435,3.2092845
18.505455,11.982059
-3.908307,10.9954
16.292177,-4.901522
-5.304273,3.8665502
17.069178,2.2936866
18.51994,9.892417
17.127716,2.4365003
-5.004862,7.6204596
-4.368662,-0.47211224
2.26688,-7.758031
-3.3231719,17.770294
7.5434113,9.290625
-5.2816753,5.2610965
-5.925064,18.740755
-0.06040264,20.08218
1.807525,20.38956
0.6056532,18.321436
-3.9427867,17.198301
-4.444985,0.51393545
18.13656,6.4719477
-4.210181,13.052179
9.1513605,15.843529
18.275938,11.084222
1.4649872,-7.3582516
10.391144,25.912724
-3.992224,10.5448065
-4.191783,15.875163
5.0821514,-8.648465
7.554209,10.115675
0.07590129,-7.0013094
5.276627,-9.013436
-5.326416,5.254246
10.245849,25.900818
2.5399725,20.651587
10.272709,25.895502
8.932969,16.623312
7.5401487,9.260949
18.47447,12.04478
16.623745,-0.08104366
-4.2355213,13.557163
0.05753637,-7.0214176
-3.9349563,10.824411
-5.0413413,4.082747
